PlanningUnitName,LTWPShortName,gauge,Code,relevant
Wee Waa to Barwon River,Namoi,419021,LF1_S,1
Wee Waa to Barwon River,Namoi,419021,LF2,0
Wee Waa to Barwon River,Namoi,419021,AC1,0
Wee Waa to Barwon River,Namoi,419021,AC2,0
Wee Waa to Barwon River,Namoi,419021,BK1,1
Wee Waa to Barwon River,Namoi,419021,BK2_P,1
Wee Waa to Barwon River,Namoi,419021,BK2_S,1
Wee Waa to Barwon River,Namoi,419021,OB1,1
Wee Waa to Barwon River,Namoi,419021,OB2_P,
Wee Waa to Barwon River,Namoi,419021,OB2_S,0
Wee Waa to Barwon River,Namoi,419021,OB3_P,1
Wee Waa to Barwon River,Namoi,419021,OB3_S,0
Wee Waa to Barwon River,Namoi,419021,OB4_P,1
Wee Waa to Barwon River,Namoi,419021,OB4_S,0
Wee Waa to Barwon River,Namoi,419021,OB5,1
Wee Waa to Barwon River,Namoi,419026,CF1_a,1
Wee Waa to Barwon River,Namoi,419026,CF1_c,0
Wee Waa to Barwon River,Namoi,419026,CF1_b,
Wee Waa to Barwon River,Namoi,419026,VF1_a,0
Wee Waa to Barwon River,Namoi,419026,VF1_b,1
Wee Waa to Barwon River,Namoi,419026,BF1_a,1
Wee Waa to Barwon River,Namoi,419026,BF1_b,1
Wee Waa to Barwon River,Namoi,419026,BF2_a,1
Wee Waa to Barwon River,Namoi,419026,BF2_b,1
Wee Waa to Barwon River,Namoi,419026,SF1_P,0
Wee Waa to Barwon River,Namoi,419026,SF1_S,1
Wee Waa to Barwon River,Namoi,419026,SF2,0
Wee Waa to Barwon River,Namoi,419026,LF1_P,1
Wee Waa to Barwon River,Namoi,419026,LF1_S,0
Wee Waa to Barwon River,Namoi,419026,LF2,1
Wee Waa to Barwon River,Namoi,419026,LF3_P,1
Wee Waa to Barwon River,Namoi,419026,LF3_S,0
Wee Waa to Barwon River,Namoi,419026,BK1,1
Wee Waa to Barwon River,Namoi,419026,BK2_P,0
Wee Waa to Barwon River,Namoi,419026,BK2_S,
Wee Waa to Barwon River,Namoi,419026,OB1,1
Wee Waa to Barwon River,Namoi,419026,OB2_P,0
Wee Waa to Barwon River,Namoi,419026,OB2_S,0
Wee Waa to Barwon River,Namoi,419026,OB3_P,0
Wee Waa to Barwon River,Namoi,419026,OB3_S,1
Wee Waa to Barwon River,Namoi,419026,OB4_P,1
Wee Waa to Barwon River,Namoi,419026,OB4_S,0
Wee Waa to Barwon River,Namoi,419026,OB5,1
Wee Waa to Barwon River,Namoi,419091,CF1_a,1
Wee Waa to Barwon River,Namoi,419091,CF1_c,0
Wee Waa to Barwon River,Namoi,419091,CF1_b,1
Wee Waa to Barwon River,Namoi,419091,VF1_a,0
Wee Waa to Barwon River,Namoi,419091,VF1_b,1
Wee Waa to Barwon River,Namoi,419091,BF1_a,0
Wee Waa to Barwon River,Namoi,419091,BF1_b,
Wee Waa to Barwon River,Namoi,419091,BF2_a,1
Wee Waa to Barwon River,Namoi,419091,BF2_b,0
Wee Waa to Barwon River,Namoi,419091,SF1_P,0
Wee Waa to Barwon River,Namoi,419091,SF1_S,0
Wee Waa to Barwon River,Namoi,419091,SF2,1
Wee Waa to Barwon River,Namoi,419091,LF1_P,1
Wee Waa to Barwon River,Namoi,419091,LF1_S,1
Wee Waa to Barwon River,Namoi,419091,LF2,1
Wee Waa to Barwon River,Namoi,419091,LF3_P,
Wee Waa to Barwon River,Namoi,419091,LF3_S,0
Wee Waa to Barwon River,Namoi,419091,BK1,1
Wee Waa to Barwon River,Namoi,419091,BK2_P,0
Wee Waa to Barwon River,Namoi,419091,BK2_S,1
Wee Waa to Barwon River,Namoi,419091,OB1,0
Wee Waa to Barwon River,Namoi,419091,OB2_P,1
Wee Waa to Barwon River,Namoi,419091,OB2_S,1
Wee Waa to Barwon River,Namoi,419091,OB3_P,0
Wee Waa to Barwon River,Namoi,419091,OB3_S,
Wee Waa to Barwon River,Namoi,419091,OB4,0
Pian Creek Water Source,Namoi,419049,CF1_a,1
Pian Creek Water Source,Namoi,419049,CF1_c,1
Pian Creek Water Source,Namoi,419049,CF1_b,1
Pian Creek Water Source,Namoi,419049,VF1_a,1
Pian Creek Water Source,Namoi,419049,VF1_b,1
Pian Creek Water Source,Namoi,419049,BF1_a,0
Pian Creek Water Source,Namoi,419049,BF1_b,1
Pian Creek Water Source,Namoi,419049,BF2_a,0
Pian Creek Water Source,Namoi,419049,BF2_b,1
Pian Creek Water Source,Namoi,419049,SF1_P,0
Pian Creek Water Source,Namoi,419049,SF1_S,1
Pian Creek Water Source,Namoi,419049,SF2,1
Pian Creek Water Source,Namoi,419049,LF1_P,0
Pian Creek Water Source,Namoi,419049,LF1_S,1
Pian Creek Water Source,Namoi,419049,LF2,0
Pian Creek Water Source,Namoi,419049,BK1,
Pian Creek Water Source,Namoi,419049,BK2_P,1
Pian Creek Water Source,Namoi,419049,BK2_S,0
Pian Creek Water Source,Namoi,419049,OB1,0
Pian Creek Water Source,Namoi,419049,OB2_P,0
Pian Creek Water Source,Namoi,419049,OB2_S,1
Pian Creek Water Source,Namoi,419049,OB3_P,1
Pian Creek Water Source,Namoi,419049,OB3_S,0
Pian Creek Water Source,Namoi,419049,OB4,1
Keepit Water Source,Namoi,419020,CF1_a,1
Keepit Water Source,Namoi,419020,CF1_c,0
Keepit Water Source,Namoi,419020,CF1_b,1
Keepit Water Source,Namoi,419020,VF1_a,0
Keepit Water Source,Namoi,419020,VF1_b,1
Keepit Water Source,Namoi,419020,BF1_a,0
Keepit Water Source,Namoi,419020,BF1_b,
Keepit Water Source,Namoi,419020,BF2_a,1
Keepit Water Source,Namoi,419020,BF2_b,0
Keepit Water Source,Namoi,419020,SF1_P,0
Keepit Water Source,Namoi,419020,SF1_S,0
Keepit Water Source,Namoi,419020,SF2,1
Keepit Water Source,Namoi,419020,LF1_P,1
Keepit Water Source,Namoi,419020,LF1_S,1
Keepit Water Source,Namoi,419020,LF2,1
Keepit Water Source,Namoi,419020,BK1,
Keepit Water Source,Namoi,419020,BK2_P,0
Keepit Water Source,Namoi,419020,BK2_S,1
Keepit Water Source,Namoi,419020,OB1,0
Keepit Water Source,Namoi,419020,OB2_P,1
Keepit Water Source,Namoi,419020,OB2_S,0
Keepit Water Source,Namoi,419020,OB3_P,1
Keepit Water Source,Namoi,419020,OB3_S,1
Peel Regulated River,Namoi,419045,CF1_a,0
Peel Regulated River,Namoi,419045,CF1_c,
Peel Regulated River,Namoi,419045,CF1_b,0
Peel Regulated River,Namoi,419045,VF1_a,1
Peel Regulated River,Namoi,419045,VF1_b,1
Peel Regulated River,Namoi,419045,BF1_a,1
Peel Regulated River,Namoi,419045,BF1_b,1
Peel Regulated River,Namoi,419045,BF2_a,1
Peel Regulated River,Namoi,419045,BF2_b,0
Peel Regulated River,Namoi,419045,SF1_P,1
Peel Regulated River,Namoi,419045,SF1_S,0
Peel Regulated River,Namoi,419045,SF2,1
Peel Regulated River,Namoi,419045,LF1_P,0
Peel Regulated River,Namoi,419045,LF1_S,1
Peel Regulated River,Namoi,419045,LF2,1
Peel Regulated River,Namoi,419045,BK1,0
Peel Regulated River,Namoi,419045,BK2_P,1
Peel Regulated River,Namoi,419045,BK2_S,0
Peel Regulated River,Namoi,419045,OB1,
Peel Regulated River,Namoi,419045,OB2_P,1
Peel Regulated River,Namoi,419045,OB2_S,0
Peel Regulated River,Namoi,419045,OB3_P,0
Peel Regulated River,Namoi,419045,OB3_S,0
Peel Regulated River,Namoi,419015,CF1_a,1
Peel Regulated River,Namoi,419015,CF1_c,1
Peel Regulated River,Namoi,419015,CF1_b,0
Peel Regulated River,Namoi,419015,VF1_a,1
Peel Regulated River,Namoi,419015,VF1_b,1
Peel Regulated River,Namoi,419015,BF1_a,0
Peel Regulated River,Namoi,419015,BF1_b,1
Peel Regulated River,Namoi,419015,BF2_a,0
Peel Regulated River,Namoi,419015,BF2_b,1
Peel Regulated River,Namoi,419015,SF1_P,0
Peel Regulated River,Namoi,419015,SF1_S,
Peel Regulated River,Namoi,419015,SF2,1
Peel Regulated River,Namoi,419015,LF1_P,0
Peel Regulated River,Namoi,419015,LF1_S,0
Peel Regulated River,Namoi,419015,LF2,0
Peel Regulated River,Namoi,419015,BK1,1
Peel Regulated River,Namoi,419015,BK2_P,1
Peel Regulated River,Namoi,419015,BK2_S,1
Peel Regulated River,Namoi,419015,OB1,1
Peel Regulated River,Namoi,419015,OB2_P,
Peel Regulated River,Namoi,419015,OB2_S,0
Peel Regulated River,Namoi,419006,CF1_a,1
Peel Regulated River,Namoi,419006,CF1_c,0
Peel Regulated River,Namoi,419006,CF1_b,1
Peel Regulated River,Namoi,419006,VF1_a,0
Peel Regulated River,Namoi,419006,VF1_b,1
Peel Regulated River,Namoi,419006,BF1_a,1
Peel Regulated River,Namoi,419006,BF1_b,0
Peel Regulated River,Namoi,419006,BF2_a,
Peel Regulated River,Namoi,419006,BF2_b,0
Peel Regulated River,Namoi,419006,SF1_P,1
Peel Regulated River,Namoi,419006,SF1_S,1
Peel Regulated River,Namoi,419006,SF2,1
Peel Regulated River,Namoi,419006,LF1_P,1
Peel Regulated River,Namoi,419006,LF1_S,1
Peel Regulated River,Namoi,419006,LF2,0
Peel Regulated River,Namoi,419006,BK1,1
Peel Regulated River,Namoi,419006,BK2_P,0
Peel Regulated River,Namoi,419006,BK2_S,1
Peel Regulated River,Namoi,419006,OB1,0
Peel Regulated River,Namoi,419006,OB2_P,1
Peel Regulated River,Namoi,419006,OB2_S,1
Cockburn River Water Source,Namoi,419016,CF1_a,0
Cockburn River Water Source,Namoi,419016,CF1_c,1
Cockburn River Water Source,Namoi,419016,CF1_b,0
Cockburn River Water Source,Namoi,419016,VF1_a,
Cockburn River Water Source,Namoi,419016,VF1_b,1
Cockburn River Water Source,Namoi,419016,BF1_a,0
Cockburn River Water Source,Namoi,419016,BF1_b,0
Cockburn River Water Source,Namoi,419016,BF2_a,0
Cockburn River Water Source,Namoi,419016,BF2_b,1
Cockburn River Water Source,Namoi,419016,SF1_P,1
Cockburn River Water Source,Namoi,419016,SF1_S,0
Cockburn River Water Source,Namoi,419016,SF2,1
Cockburn River Water Source,Namoi,419016,LF1_P,1
Cockburn River Water Source,Namoi,419016,LF1_S,0
Cockburn River Water Source,Namoi,419016,LF2,1
Cockburn River Water Source,Namoi,419016,BK1,0
Cockburn River Water Source,Namoi,419016,BK2_P,1
Cockburn River Water Source,Namoi,419016,BK2_S,0
Cockburn River Water Source,Namoi,419016,OB1,
Cockburn River Water Source,Namoi,419016,OB2_P,1
Cockburn River Water Source,Namoi,419016,OB2_S,0
Mid Macdonald River Water Source,Namoi,419028,CF1_a,0
Mid Macdonald River Water Source,Namoi,419028,CF1_c,0
Mid Macdonald River Water Source,Namoi,419028,CF1_b,1
Mid Macdonald River Water Source,Namoi,419028,VF1_a,1
Mid Macdonald River Water Source,Namoi,419028,VF1_b,1
Mid Macdonald River Water Source,Namoi,419028,BF1_a,1
Mid Macdonald River Water Source,Namoi,419028,BF1_b,
Mid Macdonald River Water Source,Namoi,419028,BF2_a,0
Mid Macdonald River Water Source,Namoi,419028,BF2_b,1
Mid Macdonald River Water Source,Namoi,419028,SF1_P,0
Mid Macdonald River Water Source,Namoi,419028,SF1_S,1
Mid Macdonald River Water Source,Namoi,419028,SF2,0
Mid Macdonald River Water Source,Namoi,419028,LF1_P,1
Mid Macdonald River Water Source,Namoi,419028,LF1_S,1
Mid Macdonald River Water Source,Namoi,419028,LF2,0
Mid Macdonald River Water Source,Namoi,419028,BK1,
Mid Macdonald River Water Source,Namoi,419028,BK2_P,0
Mid Macdonald River Water Source,Namoi,419028,BK2_S,1
Mid Macdonald River Water Source,Namoi,419028,OB1,1
Mid Macdonald River Water Source,Namoi,419028,OB2_P,1
Mid Macdonald River Water Source,Namoi,419028,OB2_S,1
Upper Namoi Water Source,Namoi,419022,CF1_a,1
Upper Namoi Water Source,Namoi,419022,CF1_c,0
Upper Namoi Water Source,Namoi,419022,CF1_b,1
Upper Namoi Water Source,Namoi,419022,VF1_a,0
Upper Namoi Water Source,Namoi,419022,VF1_b,1
Upper Namoi Water Source,Namoi,419022,BF1_a,0
Upper Namoi Water Source,Namoi,419022,BF1_b,1
Upper Namoi Water Source,Namoi,419022,BF2_a,1
Upper Namoi Water Source,Namoi,419022,BF2_b,0
Upper Namoi Water Source,Namoi,419022,SF1_P,1
Upper Namoi Water Source,Namoi,419022,SF1_S,0
Upper Namoi Water Source,Namoi,419022,SF2,
Upper Namoi Water Source,Namoi,419022,LF1_P,1
Upper Namoi Water Source,Namoi,419022,LF1_S,0
Upper Namoi Water Source,Namoi,419022,LF2,0
Upper Namoi Water Source,Namoi,419022,BK1,0
Upper Namoi Water Source,Namoi,419022,BK2_P,1
Upper Namoi Water Source,Namoi,419022,BK2_S,1
Upper Namoi Water Source,Namoi,419022,OB1,0
Upper Namoi Water Source,Namoi,419022,OB2_P,1
Upper Namoi Water Source,Namoi,419022,OB2_S,1
Mooki River Water Source,Namoi,419027,CF1_a,0
Mooki River Water Source,Namoi,419027,CF1_c,1
Mooki River Water Source,Namoi,419027,CF1_b,0
Mooki River Water Source,Namoi,419027,VF1_a,1
Mooki River Water Source,Namoi,419027,VF1_b,0
Mooki River Water Source,Namoi,419027,BF1_a,
Mooki River Water Source,Namoi,419027,BF1_b,1
Mooki River Water Source,Namoi,419027,BF2_a,0
Mooki River Water Source,Namoi,419027,SF1_P,0
Mooki River Water Source,Namoi,419027,SF1_S,0
Mooki River Water Source,Namoi,419027,SF2,1
Mooki River Water Source,Namoi,419027,LF1_P,1
Mooki River Water Source,Namoi,419027,LF1_S,1
Mooki River Water Source,Namoi,419027,LF2,1
Mooki River Water Source,Namoi,419027,BK1,
Mooki River Water Source,Namoi,419027,BK2_P,0
Mooki River Water Source,Namoi,419027,BK2_S,1
Mooki River Water Source,Namoi,419027,OB1,0
Mooki River Water Source,Namoi,419027,OB2_P,1
Mooki River Water Source,Namoi,419027,OB2_S,0
Mooki River Water Source,Namoi,419027,OB3_P,1
Mooki River Water Source,Namoi,419027,OB3_S,1
Coxs Creek Water Source,Namoi,419032,CF1_a,0
Coxs Creek Water Source,Namoi,419032,CF1_c,
Coxs Creek Water Source,Namoi,419032,CF1_b,0
Coxs Creek Water Source,Namoi,419032,VF1_a,1
Coxs Creek Water Source,Namoi,419032,VF1_b,1
Coxs Creek Water Source,Namoi,419032,BF1_a,1
Coxs Creek Water Source,Namoi,419032,BF1_b,1
Coxs Creek Water Source,Namoi,419032,BF2_a,1
Coxs Creek Water Source,Namoi,419032,BF2_b,0
Coxs Creek Water Source,Namoi,419032,SF1_P,1
Coxs Creek Water Source,Namoi,419032,SF1_S,0
Coxs Creek Water Source,Namoi,419032,SF2,1
Coxs Creek Water Source,Namoi,419032,LF1_P,0
Coxs Creek Water Source,Namoi,419032,LF1_S,1
Coxs Creek Water Source,Namoi,419032,LF2,1
Coxs Creek Water Source,Namoi,419032,BK1,0
Coxs Creek Water Source,Namoi,419032,BK2_P,1
Coxs Creek Water Source,Namoi,419032,BK2_S,0
Coxs Creek Water Source,Namoi,419032,OB1,
Coxs Creek Water Source,Namoi,419032,OB2_P,1
Coxs Creek Water Source,Namoi,419032,OB2_S,0
Coxs Creek Water Source,Namoi,419032,OB3_P,0
Coxs Creek Water Source,Namoi,419032,OB3_S,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,CF,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,VF,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,BF1_a,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,BF2_a,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,BF3,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,DSF,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,SF1_S,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,SF1_P,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,SF2,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,LF1_S,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,LF1_P,
Cudgegong Regulated River,Macquarie-Castlereagh,421019,LF2,1
Cudgegong Regulated River,Macquarie-Castlereagh,421019,OB_WS3_S,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,OB_WS3_P,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,BF2_b,0
Cudgegong Regulated River,Macquarie-Castlereagh,421019,BF1_b,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,CF,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421127,VF,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,BF1_a,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,BF1_b,
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,BF2_a,0
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,BF2_b,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,BF3,0
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,DSF,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,SF1,0
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,SF2,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,LF1,1
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,LF2,0
Burrendong Dam to Baroona,Macquarie-Castlereagh,421001,OB_WS3,
Baroona to Warren Weir,Macquarie-Castlereagh,421004,CF,0
Baroona to Warren Weir,Macquarie-Castlereagh,421004,VF,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,BF1_a,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,BF1_b,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,BF2_a,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,BF2_b,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,BF3,0
Baroona to Warren Weir,Macquarie-Castlereagh,421004,DSF,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,SF1,0
Baroona to Warren Weir,Macquarie-Castlereagh,421004,SF2,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,LF1,0
Baroona to Warren Weir,Macquarie-Castlereagh,421004,LF2,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,OB_WS3,1
Baroona to Warren Weir,Macquarie-Castlereagh,421004,OB_WM,0
Baroona to Warren Weir,Macquarie-Castlereagh,421004,OB_WL,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,CF,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,VF,
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_a,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_b,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_a,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_b,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,BF3,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,LF1,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS2,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS3,1
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS4,0
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WM,
Warren Weir to Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WL,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_a,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_c,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_a,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_a,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF1_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_a,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF2_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,BF3,
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,DSF,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_P,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF1_S,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,SF2,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_P,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF1_S,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,LF2,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB_WS2,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB_WS3_P,
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,OB_WS3_S,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,CF_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421022,VF_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_a,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_c,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_a,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_a,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF1_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_a,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF2_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,BF3,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,DSF,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_P,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF1_S,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,SF2,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_P,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF1_S,
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,LF2,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS2,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS3_P,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS3_S,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,CF_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,VF_b,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS1_P,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS1_S,1
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS1_P,1
Eastern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS1_S,0
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS4_P,1
Southern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WS4_S,0
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WM_P,1
Northern Macquarie Marshes,Macquarie-Castlereagh,421090,OB_WM_S,0
Eastern Macquarie Marshes,Macquarie-Castlereagh,421146,OB_WM_P,
Eastern Macquarie Marshes,Macquarie-Castlereagh,421146,OB_WM_S,1
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_a,0
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_b,0
Lower Macquarie River,Macquarie-Castlereagh,421012,CF_c,0
Lower Macquarie River,Macquarie-Castlereagh,421012,VF_a,1
Lower Macquarie River,Macquarie-Castlereagh,421012,VF_b,1
Lower Macquarie River,Macquarie-Castlereagh,421012,BF1_a,1
Lower Macquarie River,Macquarie-Castlereagh,421012,BF1_b,1
Lower Macquarie River,Macquarie-Castlereagh,421012,BF2_a,
Lower Macquarie River,Macquarie-Castlereagh,421012,BF2_b,0
Lower Macquarie River,Macquarie-Castlereagh,421012,SF1,1
Lower Macquarie River,Macquarie-Castlereagh,421012,SF2,0
Lower Macquarie River,Macquarie-Castlereagh,421012,SF3,1
Lower Macquarie River,Macquarie-Castlereagh,421012,LF1,0
Lower Macquarie River,Macquarie-Castlereagh,421012,LF2,1
Lower Macquarie River,Macquarie-Castlereagh,421012,OB_WS2,1
Lower Macquarie River,Macquarie-Castlereagh,421012,OB_WS3,0
Lower Macquarie River,Macquarie-Castlereagh,421012,OB_WS4,
Lower Macquarie River,Macquarie-Castlereagh,421012,OB_WM,0
Lower Macquarie River,Macquarie-Castlereagh,421012,OB_WL,1
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,CF,1
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,VF,1
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF1,1
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF2,1
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,BF3,0
Lower Bogan River and Effluent Creeks,Macquarie-Castlereagh,421023,DSF,1
