planning_unit_name,LTWPShortName,gauge,ewr_code_timing,Target,priority
Walgett Weir Pool,Barwon-Darling,422001,BF1_a,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,BF1_a,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,BF1_b,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,BF1_b,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,BF1_b,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,BF2_a,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,BF2_b,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_S,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_S,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_S,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_S,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_P,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_P,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_P,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,SF1_P,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,SF2,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,SF2,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,SF2,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,SF2,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_S,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_S,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_S,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_S,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_P,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_P,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_P,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,LF1_P,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,LF2,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,LF2,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,LF2,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,LF2,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,BK1,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,BK1,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,BK1,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,BK1,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,OB1,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,OB1,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,OB1,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,OB1,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,OB2,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,OB2,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,OB2,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,OB2,Ecosystem Function,2
Walgett Weir Pool,Barwon-Darling,422001,OB3,Native fish,2
Walgett Weir Pool,Barwon-Darling,422001,OB3,Native vegetation,2
Walgett Weir Pool,Barwon-Darling,422001,OB3,Waterbirds,2
Walgett Weir Pool,Barwon-Darling,422001,OB3,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_a,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_a,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_b,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_b,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_c,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,CF_c,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,VF_a,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,VF_a,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,VF_b,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,VF_b,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_a,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_a,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_a,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_b,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_b,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF1_b,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF2_a,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BF2_b,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_S,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_S,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_S,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_S,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_P,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_P,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_P,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF1_P,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF2,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF2,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF2,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,SF2,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_S,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_S,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_S,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_S,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_P,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_P,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_P,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF1_P,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF2,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF2,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF2,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,LF2,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BK1,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BK1,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BK1,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,BK1,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB1,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB1,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB1,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB1,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB2,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB2,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB2,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB2,Ecosystem Function,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB3,Native fish,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB3,Native vegetation,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB3,Waterbirds,2
Downstream Walgett to Boorooma,Barwon-Darling,422026,OB3,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_c,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,CF_c,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,VF_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,VF_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,VF_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,VF_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_a,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_b,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF1_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF2_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,BF2_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_S,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_S,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_S,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_S,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_P,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_P,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_P,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF1_P,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,SF2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_S,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_S,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_S,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_S,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_P,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_P,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_P,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF1_P,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,LF2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,BK1,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,BK1,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,BK1,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,BK1,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB1,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB1,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB1,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB1,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB3,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB3,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB3,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422027,OB3,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_c,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,CF_c,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,VF_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,VF_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,VF_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,VF_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_a,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_a,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_b,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF1_b,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF2_a,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,BF2_b,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_S,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_S,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_S,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_S,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_P,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_P,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_P,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF1_P,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,SF2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_S,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_S,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_S,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_S,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_P,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_P,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_P,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF1_P,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,LF2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,BK1,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,BK1,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,BK1,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,BK1,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB1,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB1,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB1,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB1,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB2,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB2,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB2,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB2,Ecosystem Function,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB3,Native fish,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB3,Native vegetation,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB3,Waterbirds,2
Boorooma to Brewarrina,Barwon-Darling,422002,OB3,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_a,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_a,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_b,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_b,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_c,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,CF_c,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,VF_a,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,VF_a,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,VF_b,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,VF_b,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_a,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_a,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_a,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_b,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_b,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF1_b,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF2_a,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BF2_b,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_S,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_S,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_S,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_S,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_P,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_P,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_P,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF1_P,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF2,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF2,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF2,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,SF2,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_S,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_S,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_S,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_S,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_P,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_P,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_P,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF1_P,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF2,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF2,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF2,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,LF2,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BK1,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BK1,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BK1,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,BK1,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB1,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB1,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB1,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB1,Ecosystem Function,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB2,Native fish,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB2,Native vegetation,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB2,Waterbirds,2
Brewarrina to Culgoa River Junction,Barwon-Darling,422028,OB2,Ecosystem Function,2
