PlanningUnitID,PlanningUnitName,LTWPShortName,CompliancePoint/Node,Gauge,Code,StartMonth,EndMonth,TargetFrequency,TargetFrequencyMin,TargetFrequencyMax,EventsPerYear,Duration,MinSpell,FlowThresholdMin,FlowThresholdMax,MaxInter-event,WithinEventGapTolerance,WeirpoolGauge,FlowLevelVolume,LevelThresholdMin,LevelThresholdMax,VolumeThreshold,DrawdownRate,AccumulationPeriod,Multigauge,MaxSpell,TriggerDay,TriggerMonth,DrawDownRateWeek,MaxLevelChange,AnnualBarrageFlow,ThreeYearsBarrageFlow,HighReleaseWindowStart,HighReleaseWindowEnd,LowReleaseWindowStart,LowReleaseWindowEnd,PeakLevelWindowStart,PeakLevelWindowEnd,LowLevelWindowStart,LowLevelWindowEnd,NonFlowSpell,EggsDaysSpell,LarvaeDaysSpell,RateOfRiseMax1,RateOfRiseMax2,RateOfFallMin,RateOfRiseThreshold1,RateOfRiseThreshold2,RateOfRiseRiverLevel,RateOfFallRiverLevel,CtfThreshold,GaugeType,State,Catchment_BPRegion,SWSDLName,Latitude,Longitude,Env_obj,FlowRegime
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600003,Maranoa,Condamine and Balonne,Maranoa River at Cashmere,422404A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600002,Mid Condamine,Condamine and Balonne,Condamine River at Cotswold,422325A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Bedarra,422344A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,the Condamine River at Brigalow,422336A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Condamine River at Cecil Weir,422316A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Baseflow
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600001,Upper Condamine,Condamine and Balonne,Oakey Creek at Fairview,422350A,FD1,7,6,,,,1,1.0,1.0,20.0,,0.7,,,F,,,,,,,,,,,,,,,,,,,,,,256.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,,,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Culgoa River at Brenda,422015,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-29.029613,147.313464,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Baseflow
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Fresh
PU_2600004,Lower Balonne,Condamine and Balonne,Briarie Creek at Wollerbilla-Hebel Road,422211A,FD1,7,6,,,,1,1.0,1.0,20.0,,1.0,,,F,,,,,,,,,,,,,,,,,,,,,,365.0,,,,,,,,,,5.0,F,QLD,Condamine-Balonne,Condamine-Balonne,-28.90811667,147.6888667,Q-NF6+Q-EF7,Fresh
