planning_unit_name,gauge,ewr_code,ewr_code_timing,state,LTWPShortName,env_obj,Target,SWSDLName
Murray River - Hume to Yarrawonga,409017,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB2,OB2_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB2,OB2_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB3,OB3_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB3,OB3_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Hume to Yarrawonga,409017,OB4,OB4,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,CF,CF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,VF,VF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,BF1,BF1,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,BF2,BF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,OB2,OB2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,OB3,OB3,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409019,OB4,OB4,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,CF,CF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,VF,VF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,BF1,BF1,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,BF2,BF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,OB2,OB2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,OB3,OB3,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409020,OB4,OB4,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,CF,CF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,VF,VF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BF1,BF1_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BF1,BF1_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BF2,BF2_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BF2,BF2_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,LF3,LF3_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,LF3,LF3_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,OB2,OB2_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409023,OB2,OB2_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,CF,CF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,VF,VF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BF1,BF1_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BF1,BF1_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BF2,BF2_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BF2,BF2_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,LF3,LF3_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,LF3,LF3_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,OB2,OB2_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409024,OB2,OB2_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,VF,VF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BF1,BF1_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BF1,BF1_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BF2,BF2_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BF2,BF2_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,LF3,LF3,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BK2,BK2_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,BK2,BK2_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB2,OB2_a_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB2,OB2_b_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB2,OB2_a_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB2,OB2_b_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB3,OB3_a_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB3,OB3_a_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB3,OB3_b_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB3,OB3_b_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB4,OB4_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB4,OB4_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB5,OB5_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB5,OB5_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB6,OB6_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB6,OB6_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB7,OB7_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB7,OB7_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB8,OB8_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB8,OB8_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB9,OB9,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Yarrawonga to Barmah,409025,OB10,OB10,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,CF,CF,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BF1,BF1_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BF1,BF1_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BF2,BF2_a,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BF2,BF2_b,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,SF1,SF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,SF1,SF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,SF2,SF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,LF1,LF1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,LF1,LF1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,LF2,LF2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,LF3,LF3_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,LF3,LF3_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB2,OB2_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB2,OB2_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB3,OB3,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Edward River - Stevens Weir to Wakool River,409048,OB4,OB4,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,BK1,BK1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,BK1,BK1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,OB1,OB1_S,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,OB1,OB1_P,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,OB2,OB2,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,OB3,OB3,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Upper Wakool River and Yallakool Creek,409072,OB4,OB4,NSW,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
Murray River - Barmah to Barham,409207,VF,VF,VIC,Murray Lower Darling,EF1,Priority ecosystem function,New South Wales Murray
