Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
2019,0.0,0.0,0.0,1.0,44.5,182.0,178.0,182.0,131.0,131.0,0.0,0.0,366.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,338,0
2020,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,328,0
2021,0.0,0.0,0.0,4.0,88.0,44.5,176.0,178.0,164.0,164.0,0.0,5.0,365.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,275,0
2022,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,275,0
2023,0.0,0.0,0.0,2.0,87.5,88.0,175.0,176.0,106.0,106.0,0.0,6.0,366.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,275,0
2014,0.0,0.0,0.0,1.0,176.0,182.0,176.0,182.0,176.0,176.0,0.0,32.0,365.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,153,0
2015,0.0,0.0,0.0,2.0,27.666666666666668,87.5,83.0,175.0,79.0,79.0,0.0,8.0,366.0,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,489,0
2024,,,,,,,,,,,,,,F1_b_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,20.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1059,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1424,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1789,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2155,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2520,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2885,0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,3250,0
2023,1.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,1.0,6.0,366.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,3264,0
2014,1.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,5.0,5.0,1.0,32.0,365.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,328,1
2015,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,366.0,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,694,1
2024,,,,,,,,,,,,,,SF1_a_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,1.0,1.0,1.0,1.0,182.0,176.0,182.0,176.0,182.0,182.0,1.0,20.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2017,1.0,1.0,1.0,3.0,182.0,27.666666666666668,182.0,83.0,182.0,182.0,1.0,174.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2018,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2019,0.0,0.0,0.0,1.0,44.5,182.0,178.0,182.0,131.0,131.0,0.0,0.0,366.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2020,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2021,0.0,0.0,0.0,4.0,88.0,44.5,176.0,178.0,164.0,164.0,0.0,5.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2022,1.0,1.0,1.0,1.0,182.0,182.0,182.0,182.0,182.0,182.0,1.0,0.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2023,0.0,0.0,0.0,2.0,87.5,88.0,175.0,176.0,106.0,106.0,0.0,6.0,366.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2014,0.0,0.0,0.0,1.0,176.0,182.0,176.0,182.0,176.0,176.0,0.0,32.0,365.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,153,0
2015,0.0,0.0,0.0,2.0,27.666666666666668,87.5,83.0,175.0,79.0,79.0,0.0,8.0,366.0,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,189,0
2024,,,,,,,,,,,,,,BF1_c,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,1.0,1.0,1.0,0.0,9.0,0.0,9.0,0.0,9.0,9.0,1.0,20.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,827,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,625,1
2018,0.0,0.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,990,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1356,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1721,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2086,0
2022,1.0,1.0,1.0,0.0,8.0,0.0,8.0,0.0,8.0,8.0,1.0,0.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2182,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,627,1
2014,0.0,0.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,32.0,365.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,365,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,731,1
2024,,,,,,,,,,,,,,SF2_a_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,828,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,632,0
2018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,997,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1363,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,1728,0
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2093,0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2458,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,2824,0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,365.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,365,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,731,0
2024,,,,,,,,,,,,,,BK1_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,365.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2024,,,,,,,,,,,,,,CF1_c_P_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,2.0,31.0,32.5,31.0,65.0,31.0,31.0,0.0,6.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,335,0
2017,0.0,0.0,0.0,1.0,15.666666666666666,7.0,47.0,7.0,37.0,37.0,0.0,188.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,302,0
2018,0.0,0.0,0.0,1.0,15.5,31.0,31.0,31.0,18.0,18.0,0.0,0.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,286,0
2019,0.0,0.0,0.0,3.0,10.0,15.666666666666666,10.0,47.0,10.0,10.0,0.0,0.0,366.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,334,0
2020,0.0,0.0,0.0,2.0,9.0,15.5,9.0,31.0,9.0,9.0,0.0,0.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,356,0
2021,0.0,0.0,0.0,1.0,17.666666666666668,10.0,53.0,10.0,21.0,21.0,0.0,5.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,355,0
2022,0.0,0.0,0.0,1.0,9.666666666666666,9.0,29.0,9.0,17.0,17.0,0.0,0.0,365.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,301,0
2023,0.0,0.0,0.0,3.0,33.0,17.666666666666668,132.0,53.0,77.0,77.0,0.0,6.0,366.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,189,0
2014,0.0,0.0,0.0,4.0,32.5,33.0,65.0,132.0,55.0,55.0,0.0,8.0,335.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,182,0
2015,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,366.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,331,0
2024,0.0,0.0,0.0,3.0,0.0,9.666666666666666,0.0,29.0,0.0,0.0,0.0,32.0,30.0,BF2_a,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,213,0
2016,0.0,0.0,1.0,2.0,15.0,3.0,30.0,6.0,28.0,28.0,1.0,20.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,654,0
2017,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0,70.0,70.0,1.0,174.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,337,0
2018,1.0,1.0,2.0,2.0,5.0,28.0,10.0,28.0,6.0,6.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,299,0
2019,0.0,0.0,0.0,1.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,366.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,439,0
2020,1.0,1.0,2.0,2.0,14.0,5.0,28.0,10.0,21.0,21.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,682,0
2021,1.0,1.0,3.0,0.0,5.666666666666667,0.0,17.0,0.0,8.0,8.0,1.0,5.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,291,0
2022,1.0,1.0,3.0,2.0,11.333333333333334,14.0,34.0,28.0,24.0,24.0,1.0,0.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,337,0
2023,1.0,1.0,2.0,3.0,12.666666666666666,5.666666666666667,38.0,17.0,31.0,31.0,1.0,6.0,366.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,274,0
2014,1.0,1.0,2.0,3.0,3.0,11.333333333333334,6.0,34.0,3.0,3.0,1.0,32.0,365.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,260,0
2015,0.0,0.0,0.0,3.0,0.0,18.0,0.0,36.0,0.0,0.0,0.0,8.0,366.0,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,411,0
2024,,,,,,,,,,,,,,F2_a_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,20.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,365.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2024,,,,,,,,,,,,,,BK1_S_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,365.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2024,,,,,,,,,,,,,,CF1_c_S_sd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,366.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,365.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,366.0,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2024,,,,,,,,,,,,,,LF1_P_pd,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,0,1
2016,0.0,0.0,0.0,2.0,20.666666666666668,45.0,62.0,90.0,52.0,52.0,0.0,6.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,293,0
2017,0.0,0.0,0.0,5.0,31.0,4.4,155.0,22.0,80.0,80.0,0.0,188.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,193,0
2018,0.0,0.0,0.0,3.0,95.0,20.666666666666668,95.0,62.0,95.0,95.0,0.0,0.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,270,0
2019,0.0,0.0,0.0,5.0,39.0,31.0,78.0,155.0,65.0,65.0,0.0,0.0,366.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,286,0
2020,0.0,0.0,0.0,1.0,40.333333333333336,95.0,121.0,95.0,110.0,110.0,0.0,0.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,240,0
2021,0.0,0.0,0.0,2.0,34.5,39.0,138.0,78.0,102.0,102.0,0.0,5.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,182,0
2022,0.0,0.0,0.0,3.0,20.0,40.333333333333336,40.0,121.0,23.0,30.0,0.0,0.0,365.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,293,0
2023,1.0,1.0,1.0,4.0,183.0,34.5,183.0,138.0,183.0,183.0,1.0,6.0,366.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,183,0
2014,0.0,0.0,0.0,1.0,45.0,183.0,90.0,183.0,77.0,77.0,0.0,8.0,335.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,182,0
2015,0.0,0.0,0.0,1.0,4.4,25.0,22.0,25.0,9.0,9.0,0.0,0.0,366.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,303,0
2024,0.0,0.0,0.0,2.0,25.0,20.0,25.0,40.0,25.0,0.0,0.0,32.0,30.0,BF2_b,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,188,0
2016,1.0,2.0,2.0,3.0,5.5,2.3333333333333335,11.0,7.0,6.0,6.0,1.0,20.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,725,0
2017,1.0,1.0,1.0,0.0,54.0,0.0,54.0,0.0,54.0,54.0,1.0,174.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,311,0
2018,1.0,2.0,2.0,2.0,5.0,5.5,10.0,11.0,5.0,5.0,1.0,0.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,330,0
2019,1.0,1.0,1.0,1.0,3.0,54.0,3.0,54.0,3.0,3.0,1.0,0.0,366.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,339,0
2020,1.0,1.0,1.0,2.0,8.0,5.0,8.0,10.0,8.0,8.0,1.0,0.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,357,0
2021,1.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,4.0,1.0,5.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,301,0
2022,1.0,2.0,2.0,1.0,8.5,8.0,17.0,8.0,13.0,13.0,1.0,0.0,365.0,F1_a_P,NCCMA_flow,406207,Campaspe River at Reach 2,VIC,Campaspe,,303,0
